,cpd00001__91__c0__93__,cpd00002__91__c0__93__,cpd00003__91__c0__93__,cpd00004__91__c0__93__,cpd00007__91__c0__93__,cpd00008__91__c0__93__,cpd00009__91__c0__93__,cpd00010__91__c0__93__,cpd00011__91__c0__93__,cpd00012__91__c0__93__,cpd00013__91__c0__93__,cpd00020__91__c0__93__,cpd00022__91__c0__93__,cpd00023__91__c0__93__,cpd00024__91__c0__93__,cpd00029__91__c0__93__,cpd00032__91__c0__93__,cpd00033__91__c0__93__,cpd00036__91__c0__93__,cpd00039__91__e0__93__,cpd00042__91__c0__93__,cpd00051__91__c0__93__,cpd00054__91__c0__93__,cpd00056__91__c0__93__,cpd00060__91__e0__93__,cpd00064__91__c0__93__,cpd00065__91__e0__93__,cpd00066__91__c0__93__,cpd00067__91__c0__93__,cpd00067__91__e0__93__,cpd00069__91__e0__93__,cpd00084__91__c0__93__,cpd00102__91__c0__93__,cpd00107__91__e0__93__,cpd00119__91__e0__93__,cpd00129__91__e0__93__,cpd00156__91__c0__93__,cpd00322__91__e0__93__,cpdUS12__91__c0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00076__91__e0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00281__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-133/2208,-1/184,403/3312,0,5/144,0,0,-17/368,0,1/299,0,0,-5/144,0,0,0,0,1/184,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6225/34,0,200,1125/17,0,1125/17,0,-50,0,0,0,0,-1125/17,0,-1125/34,1125/34,1,0,1125/34
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8281/19584,-1/144,2/9,461/9792,0,293/1088,0,-1/288,0,0,0,0,-293/1088,0,-461/19584,461/19584,0,1/144,461/19584
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4569/4,-1583/2,529/2,0,0,1521/2,0,0,-497/2,525/52,0,0,-1521/2,527/2,0,0,0,1,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17/3,0,62/3,0,0,0,0,0,0,0,2,0,-2,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6525/38,0,200,0,0,1650/19,0,-100,-825/19,100/13,0,0,-825/19,0,-825/38,825/38,1,0,825/38
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-191/21,-88/63,1912/63,0,1,0,0,0,0,0,0,0,-4,0,0,0,0,88/63,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151/563,-64/1689,2/3,0,0,68/563,0,-32/1689,0,0,0,0,-68/563,0,0,0,0,64/1689,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-212,0,497/2,0,0,73,0,-263/8,-73/2,0,0,0,0,0,-73/2,73/2,0,0,73/2
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225/23,0,0,0,0,0,0,0,0,0,-3225/23,0,200,0,0,225/23,0,0,-225/23,100/13,0,0,0,0,-225/46,225/46,1,0,225/46
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6150/139,0,0,0,0,0,0,0,0,0,-16750/139,0,36000/139,0,0,0,0,0,0,0,0,0,0,0,-3075/139,3075/139,1,0,3075/139
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3071/44,0,0,0,0,0,0,0,0,0,-2437/88,-2,3275/44,0,51/44,0,0,-1,0,0,0,0,-51/11,0,0,0,0,2,0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2/3,0,0,0,0,0,0,0,0,0,-1,0,4/3,0,0,0,0,0,-1/3,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-858/59,0,544/59,2,0,628/59,0,0,-272/59,0,34/59,0,-628/59,0,-1,1,0,0,1
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1378/17,0,26,104/17,0,988/17,0,0,-26,1,0,0,-988/17,0,-52/17,52/17,0,0,52/17
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-481/3,0,1118/9,0,1352/9,0,0,-13,0,1,0,0,-1118/9,0,-13,13,0,0,13
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1350/139,0,0,0,0,0,0,0,0,0,-19950/139,0,29600/139,0,0,0,0,0,0,100/13,0,0,0,0,-675/139,675/139,1,0,675/139
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10225/23,0,0,0,0,0,0,0,0,0,-2425/23,0,400,0,0,1025/23,0,0,-5625/23,0,0,0,0,0,-1025/46,1025/46,1,0,1025/46
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-829/44,0,236/11,0,37/22,89/22,0,0,0,287/572,1,0,-237/22,0,0,0,0,0,0
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29/21,0,0,0,0,0,0,0,0,0,-241/84,0,7/2,29/21,0,0,0,-1/8,0,0,0,0,-1/2,0,-37/84,37/84,0,0,37/84
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19/66,0,0,0,0,0,0,0,0,0,-134/99,-5/11,796/99,0,19/198,0,0,-149/72,0,0,0,0,-38/99,0,0,0,0,5/11,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-247/1518,0,0,0,0,0,0,0,0,0,-7/66,-2/23,251/1518,0,1/66,0,0,0,-67/1518,1/897,0,0,-2/33,2/69,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-232,-246,856,0,0,0,0,0,0,41/13,82,0,0,82,0,0,1,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47/48,0,2/3,0,0,5/8,0,0,-1/3,0,1/24,0,-5/8,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1819/20,-4,2199/50,0,499/50,1424/25,0,0,0,0,0,0,-1424/25,1,-499/100,499/100,0,1,499/100
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15/8,0,0,0,0,0,0,0,0,0,-259/16,-12,8,1,0,49/8,0,0,0,2/13,0,0,-81/8,4,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2366/25,0,858/25,0,208/25,1716/25,0,0,-858/25,1,0,0,-1716/25,0,-104/25,104/25,0,0,104/25
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1439/138,0,2227/69,0,0,0,0,-25/2,0,25/26,67/23,0,-67/23,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41/92,0,0,0,0,0,0,0,0,0,-235/184,0,2,0,0,41/92,0,0,0,0,0,0,0,0,-41/184,41/184,1/100,0,41/184
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-601/58,0,808/29,26/29,0,1,0,-300/29,0,300/377,75/29,0,-133/29,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-511/612,0,2/3,1/306,0,103/306,0,0,0,0,0,0,-19/34,0,-35/612,35/612,0,0,35/612
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-172/69,-5/23,332/69,1/6,0,2/3,0,-85/46,0,40/299,0,0,-4/3,0,0,0,0,5/23,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37/21,-100/693,5506/693,0,0,0,0,0,0,0,6/11,0,-6/11,0,0,0,0,100/693,0
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-613/3,0,164,0,2/3,82,0,0,0,0,0,0,-410/3,0,-14,14,0,0,14
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28/11,-1/11,2,0,0,34/33,0,0,0,0,0,0,-56/33,1/33,-1/6,1/6,0,0,1/6
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,200,0,0,0,0,-50,0,0,0,0,0,0,0,0,1,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5025/11,-6750/11,200,0,0,2250/11,0,-50,0,0,0,0,-2250/11,2250/11,0,0,1,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/11,0,0,0,0,0,0,0,0,0,-5/32,-1/88,145/528,1/11,1/528,0,0,-5/176,0,0,0,0,-49/528,0,0,0,0,1/88,0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1930/43,-1,1836/43,287/86,0,574/43,0,0,0,588/559,0,0,-1148/43,0,0,0,0,1,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126/43,0,0,0,0,0,0,0,0,0,-285/43,-1,940/43,63/86,0,0,0,0,0,0,0,0,-126/43,0,0,0,0,1,0
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-725/41,-456/41,456/41,0,0,316/41,0,0,-2,76/533,0,0,-234/41,152/41,-1,1,0,0,1
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-7,0,8,0,1,0,0,-1,0,7/26,0,0,-4,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135/2,0,0,0,0,0,0,0,0,0,-6,0,73,0,1,0,0,0,-36,0,9/2,0,-1,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-343,-228,76,0,0,232,0,0,-78,38/13,0,0,-230,76,-1,1,0,0,1
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15119/643,0,24414/643,1430/643,0,0,0,0,0,1,1430/643,0,-1430/643,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2057/32,-1,543/16,0,0,287/8,0,0,0,511/416,0,0,-287/8,0,0,0,0,1,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-386/25,0,0,0,0,0,0,0,0,0,-2024/75,-808/25,808/25,0,0,0,0,0,-4/3,404/975,0,0,0,808/75,-1,1,0,0,1
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-421/4026,0,0,0,0,0,0,0,0,0,-97/671,-155/1342,85/671,133/2013,0,0,0,0,0,1/4758,0,0,-133/2013,155/4026,0,0,1/3300,0,0
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89/414,0,0,0,0,0,0,0,0,0,-13/276,-4/207,2/9,0,0,0,0,0,-13/138,0,0,0,-1/46,1/207,0,0,0,1/207,0
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,0,0,0,0,0,0,0,0,0,-250,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/16,0,0,0,0,0,0,0,0,0,-37/32,0,1,0,0,7/16,0,-1/12,0,0,0,0,-37/48,0,-1/12,1/12,0,0,1/12
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15373/40,-5393/20,3799/20,0,0,1641/10,0,0,0,1771/520,0,0,-4773/20,1791/20,0,0,0,1,0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-469/1212,0,0,0,0,0,0,0,0,0,-169/303,0,1,0,0,0,0,-1/6,-67/606,1/78,0,0,0,0,-67/808,67/808,0,0,67/808
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146/3,0,713/9,0,0,0,0,0,-1,713/234,2,0,0,0,0,0,14/45,0,0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68/3,0,160/9,0,196/9,0,0,-1,0,0,0,0,-160/9,0,-2,2,0,0,2
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,26,0,0,52,0,0,-26,1,0,0,-52,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-595/108,-3,194/81,110/81,0,361/162,0,0,0,1/81,7/54,0,-581/162,1,0,0,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-12,0,28/3,2,28/3,0,0,0,0,0,0,0,-28/3,0,-1,1,0,0,1
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-959/528,-59/44,2/3,0,0,283/264,0,0,0,0,1/24,0,-283/264,59/132,0,0,0,0,0
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2200/13,0,9600/13,0,0,0,0,-2400/13,0,0,750/13,0,0,0,-375/13,375/13,1,0,375/13
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1825/3,-600,2750/9,0,950/9,200,0,0,0,100/13,0,0,-2750/9,200,0,0,1,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28/3,0,61,0,0,0,0,0,-25/9,0,62/9,0,-4/3,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850,0,400,0,0,400,0,0,0,0,0,0,-400,0,0,0,1,0,0
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-410,0,481,71,0,71,0,0,0,0,0,0,0,0,-71,71,0,0,71
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1901/145464,0,65/1653,0,0,0,0,-1/66,-67/72732,1/858,469/145464,0,0,0,-67/96976,67/96976,0,0,67/96976
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-731/3,-256/3,1178/3,0,0,124,0,0,0,0,0,0,-124,64/3,0,0,0,64/3,0
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-987/103,0,544/103,2,0,478/103,0,0,0,0,0,0,-478/103,0,-1,1,0,0,1
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-329/1560,0,2/3,0,0,41/780,0,0,0,0,41/780,0,0,0,-41/1560,41/1560,2/1625,0,41/1560
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51/22,0,0,0,0,0,0,0,0,0,-278/99,-43/22,287/99,49/66,0,0,0,0,0,43/2574,0,0,-5/3,43/66,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-3/2,0,1,0,0,1,0,0,-1,1/26,0,0,-1,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17/57,0,0,0,0,0,0,0,0,0,-7/18,-15/38,4/9,0,1/18,0,0,-1/72,0,0,0,0,-2/9,5/38,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39/44,-73/66,1/3,0,0,73/198,0,-1/36,0,0,0,0,-73/198,73/198,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-959/75,0,544/75,218/75,0,422/75,0,0,0,0,0,0,-694/75,0,-1,1,0,0,1
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,-43,0,56,6,0,0,0,0,0,16/13,1,0,-24,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71/138,0,0,0,0,0,0,0,0,0,-481/276,0,2,0,0,71/138,0,0,0,0,0,0,0,0,-71/276,71/276,0,0,71/276
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-743/4,0,1343/2,0,0,0,0,-1073/4,0,1073/52,67,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29/6732,-25/8602,4/2277,1/4554,0,13/7038,0,-25/51612,0,25/335478,0,0,-211/77418,25/25806,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-123/22,0,0,0,0,0,0,0,0,0,-243/22,0,164/11,0,85/22,0,0,0,0,0,0,0,-82/11,0,-1,1,0,0,1
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-332/16215,-82/5405,2/69,0,0,82/16215,0,0,0,0,0,0,0,82/16215,-41/16215,41/16215,1/5875,0,41/16215
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,1625/4,0,0,825/32,0,-1625/8,-825/32,125/8,825/32,0,0,0,-825/64,825/64,1,0,825/64
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73/276,0,0,0,0,0,0,0,0,0,-203/276,0,1,0,0,73/276,0,-1/12,-73/276,0,0,0,0,0,-73/552,73/552,0,0,73/552
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3/2,0,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-333/146,-1,1225/73,0,0,0,0,-1333/292,0,0,0,0,0,0,0,0,0,1,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74950/131,0,0,0,0,0,0,0,0,0,-250,0,68800/131,0,0,0,0,0,0,0,0,0,0,0,-3075/131,3075/131,1,0,3075/131
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-611/6,0,854/9,0,854/9,0,0,0,-1,0,2,0,-701/9,0,-17/2,17/2,0,0,17/2
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-526/25,0,0,0,0,0,0,0,0,0,-978/25,-1128/25,1128/25,0,0,0,0,0,0,188/325,0,0,-4,376/25,-1,1,0,0,1
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-450,0,400,200,0,0,0,0,0,0,0,0,-200,0,0,0,1,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13/207,-1/207,119/1242,1/54,0,1/54,0,-5/184,0,25/16146,0,0,-1/27,0,0,0,0,1/207,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30/17,0,1,0,1,9/17,0,0,0,0,0,0,-43/34,0,-9/68,9/68,0,0,9/68
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23850/77,-16400/77,81000/77,0,0,4100/77,0,0,0,0,0,0,-4100/77,4100/77,0,0,1,4100/77,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23/2,0,8,0,1,3,0,-11/5,0,59/130,0,0,-7,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13/4,0,0,0,0,0,0,0,0,0,-1001/8,-78,26,0,0,299/4,0,0,0,1,0,0,-299/4,26,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100/11,-40/11,19,0,0,31/11,0,0,0,0,0,0,-52/11,10/11,0,0,0,10/11,0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-215/8,0,33/4,0,2,33/2,0,0,0,25/104,0,0,-33/2,0,-1,1,0,0,1
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-161/44,-1,675/22,0,0,0,0,-681/88,0,0,19/11,0,0,0,0,0,0,1,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/2,0,20/11,1/22,0,0,0,-163/264,0,67/1716,2/11,0,-2/11,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32/23,-38/69,16/3,0,25/207,0,0,0,0,19/2691,113/207,0,-100/207,38/207,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,-299/3,-78,832/9,0,598/9,0,0,0,-26,1,0,0,-598/9,26,0,0,0,0,0
