M_ac_e,M_acald_e,M_akg_e,M_co2_e,M_etoh_e,M_for_e,M_fru_e,M_fum_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_h2o_e,M_h_e,M_lac__D_e,M_mal__L_c,M_mal__L_e,M_nh4_e,M_o2_e,M_pep_c,M_pi_e,M_pyr_e,M_succ_e,objective
0.000000000000000000e+00,0.000000000000000000e+00,4.213717241379310252e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.371693448275862082e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.347681896551724279e+01,3.559833620689655476e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-9.339259482758620834e+00,0.000000000000000000e+00,-1.839350000000000041e+00,5.673467241379309911e+00,5.733717241379310714e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.384949999999999903e+00,0.000000000000000000e+00,1.061280000000000001e+01,1.541109999999999935e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.250714999999999932e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.341270000000000095e+01,1.880030000000000001e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.200699999999999878e+00,5.000000000000000000e-01
0.000000000000000000e+00,2.367289855072463867e-01,6.791176086956522084e+00,-2.413043478260869408e-03,0.000000000000000000e+00,9.441255072463768272e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.085765507246376771e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.722213913043478328e+01,3.305360724637681358e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.081297608695652102e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.545021249999999924e+01,-2.383406875000000014e+01,2.288046874999999858e+01,4.074403124999999903e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.216043125000000202e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.076880625000000080e+01,1.275558937499999956e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.294071874999999849e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.786349999999999660e+00,0.000000000000000000e+00,2.609318000000000026e+01,3.827746666666666897e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.527374999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.385986666666666700e+00,6.486475333333333992e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.492293333333333250e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714581111111111156e+01,4.632623333333333449e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.821204444444444448e+01,0.000000000000000000e+00,1.422631111111111046e+01,5.300333333333333030e+01,1.414060888888888883e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.967911111111111211e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,4.644673333333333431e+01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.264573529411764596e+00,0.000000000000000000e+00,2.515762058823529301e+01,2.995592058823529413e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.713614558823529421e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.648761470588235056e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,4.986273529411764827e+00,5.000000000000000000e-01
1.985409999999999897e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.021799999999999997e+01,0.000000000000000000e+00,2.167774999999999963e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.368384999999999962e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.338550000000000129e+00,9.139055000000000462e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.991434999999999889e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.522399999999999309e+00,0.000000000000000000e+00,2.603239999999999910e+01,3.622675000000000267e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.536355000000000004e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.345399999999999707e+00,6.330154999999999887e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-2.532500000000000029e-02,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,9.412191666666666734e+00,0.000000000000000000e+00,-2.819685624999999973e+01,0.000000000000000000e+00,1.182554166666666617e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.678837291666666687e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.058180624999999964e+01,1.085820354166666704e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,2.354643125000000126e+01,3.159003124999999912e+01,5.000000000000000000e-01
7.859614285714285664e+00,0.000000000000000000e+00,8.573050000000000281e+00,-2.137793928571428737e+01,1.256472499999999926e+01,3.141073928571428553e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.282713928571428852e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.330225000000000435e+00,1.074156321428571488e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.048458928571428572e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.765593000000000146e+01,2.714965000000000117e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.329902999999999835e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.520711000000000013e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-2.347710000000000186e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.401373000000000069e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.895721428571429001e+00,-8.933499999999999774e-01,2.615771428571428459e+01,3.746678571428571303e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.577420357142857199e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.617421428571428343e+00,6.528822857142857572e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.147656874999999843e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.162200000000000344e+00,4.690388750000000329e+01,3.383388750000000300e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.819500000000000006e-01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.520000000000000018e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,5.833333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.083333333333333259e+00,0.000000000000000000e+00,5.833333333333333703e-01,1.166666666666666741e+00,3.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.833333333333333703e-01,-8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.419283888888888967e+01,0.000000000000000000e+00,1.571283888888888924e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.089604444444444376e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.935503888888888824e+01,1.002999999999999936e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-8.038369444444445122e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.393174999999999830e+00,1.819033437499999906e+01,2.060368437500000027e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.918669270833333229e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.178864374999999853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-5.041124999999999634e-01,0.000000000000000000e+00,-1.839350000000000041e+00,1.115495937500000068e+01,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.540118333333333389e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.819387083333333166e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.019948333333333323e+01,6.319617499999999666e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,1.075075833333333364e+01,2.120770833333333272e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.786349999999999660e+00,0.000000000000000000e+00,1.946277500000000060e+01,2.866247500000000059e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.159019166666666578e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.451304999999999978e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-2.200699999999999878e+00,0.000000000000000000e+00,-1.839350000000000041e+00,2.247875000000000068e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.399999999999999911e+00,2.000000000000000111e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000089e+00,0.000000000000000000e+00,8.000000000000000444e-01,1.399999999999999911e+00,5.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.399999999999999911e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.531411078431372630e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.333710490196078524e+01,0.000000000000000000e+00,8.006630392156862897e+00,4.291734117647058611e+01,1.482977068627450876e+02,2.235686372549019652e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.345943039215686277e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,4.493379117647058507e+01,1.000000000000000000e+00
2.384949999999999903e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.035375000000000156e+00,1.183367499999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.061906458333333347e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.043151249999999663e+01,1.939653750000000088e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,3.393174999999999830e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.658282499999999970e+01,0.000000000000000000e+00,3.592750000000000110e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.945897500000000235e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.778837500000000205e+01,1.206309250000000048e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,3.444982499999999703e+01,3.627917500000000217e+01,5.000000000000000000e-01
9.399830769230769434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122348076923077009e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.591281153846153984e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.602178076923076944e+01,6.517620384615383955e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,1.459750000000000103e+00,2.214331153846153910e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.491600000000000037e+00,3.631132499999999652e+01,4.810732500000000300e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.116172499999999701e+01,0.000000000000000000e+00,4.127000000000000113e-01,0.000000000000000000e+00,9.570265000000000555e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.865499999999999936e+00,-1.639150000000000107e+00,0.000000000000000000e+00,-3.678700000000000081e+00,2.670992499999999836e+01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.742366666666666397e+00,0.000000000000000000e+00,1.568478333333333374e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.117483333333333384e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.384566666666666279e+00,2.571478333333333310e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.300670833333333398e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.358978360655737738e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.293805163934425906e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.838808360655737673e+01,9.223389262295081892e+01,2.553255819672131111e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.833566721311475334e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.834674999999999834e+00,9.632975000000000065e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.169318854166666810e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.031764375000000200e+01,2.826971874999999912e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.192474999999999952e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.394499999999999851e-01,4.387999999999999901e+00,1.007965000000000089e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.065824375000000046e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800608749999999958e+01,2.748373750000000015e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-7.164000000000000368e-01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.063500000000000056e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.933499999999999774e-01,1.902536874999999839e+01,2.471701875000000115e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.227014374999999902e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.266268749999999699e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,1.463736875000000026e+01,1.639150000000000107e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.573050000000000281e+00,-2.294264285714285645e+00,2.378878571428571576e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.235511785714285793e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.088135000000000119e+01,9.952830000000000155e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,3.617609999999999815e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.983200000000000074e+00,0.000000000000000000e+00,5.323223999999999734e+01,8.460626000000000602e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.808263999999999783e+01,0.000000000000000000e+00,1.999071999999999960e+01,0.000000000000000000e+00,1.506141000000000076e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.544351999999999947e+01,-8.933499999999999774e-01,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.786349999999999660e+00,0.000000000000000000e+00,2.161629999999999896e+01,3.081599999999999895e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.434106666666666641e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.401399999999999757e+00,6.001480000000000103e+01,5.596099999999999852e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.561558000000000135e+01,8.609946999999999662e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.285092999999999819e+01,0.000000000000000000e+00,2.744388999999999967e+01,6.556600000000000428e+00,1.610472499999999911e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.289668999999999954e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.573050000000000281e+00,-4.926883500000000140e+02,0.000000000000000000e+00,3.220566000000000031e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.138052749999999946e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.754300499999999943e+02,1.643892900000000054e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,6.473301000000000158e+02,5.000000000000000000e-01
0.000000000000000000e+00,8.045193749999999255e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182554166666666617e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.087560208333333378e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.466903541666666655e+01,6.855963749999999379e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,7.175116666666666809e+00,2.567726041666666603e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.061280000000000001e+01,1.541109999999999935e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.310338750000000019e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.699012499999999903e+01,1.760782499999999828e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,6.970600000000000129e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.458000000000000185e-01,2.616863999999999990e+01,4.275061000000000178e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.859384000000000015e+01,0.000000000000000000e+00,1.089031999999999911e+01,0.000000000000000000e+00,7.456125000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.361672000000000082e+01,-8.195750000000000535e-01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
8.204354545454545899e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.393174999999999830e+00,1.624795454545454376e+01,2.686565909090909088e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.674020037878787903e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.212579545454545382e+00,4.510001363636363436e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.375666666666666704e-01,6.770166666666667110e-01,4.594350000000000378e+00,1.028599999999999959e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.052927499999999839e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.761058333333333081e+01,2.701944999999999908e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-7.851833333333333442e-01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,3.054945000000000022e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.823649999999999993e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.766259999999999764e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.717139999999999844e+01,7.927594999999999459e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,1.459750000000000103e+00,3.389309999999999690e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.655902380952380959e+00,6.522380952380951724e-02,0.000000000000000000e+00,9.069252380952381287e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.074492698412698388e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.727850317460317342e+01,3.267033174603174928e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.080733968253968236e+01,0.000000000000000000e+00,-1.839350000000000041e+00,2.592746031746031576e-01,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.795953102189780992e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.690015109489051071e+01,4.769511277372262725e+01,1.114921058394160625e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-6.050925547445255681e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.325795109489051171e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.384949999999999903e+00,6.027149999999999785e+00,8.440500000000000114e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.015290833333333254e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.405715000000000003e+01,2.558664999999999878e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,3.200919999999999987e+01,0.000000000000000000e+00,1.459750000000000103e+00,1.823649999999999993e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.766259999999999764e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.717139999999999844e+01,7.781619999999999493e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,3.389309999999999690e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.144275499999999823e+01,2.609318000000000026e+01,1.045695000000000086e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.756063583333333256e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.008224999999999927e+00,2.048695000000000022e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
