M_ac_e,M_acald_e,M_akg_e,M_co2_e,M_etoh_e,M_for_e,M_fru_e,M_fum_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_h2o_e,M_h_e,M_lac__D_e,M_mal__L_e,M_nh4_e,M_o2_e,M_pi_e,M_pyr_e,M_succ_e,objective
0.000000000000000000e+00,0.000000000000000000e+00,1.581424039846852203e+00,1.874706993064021443e+00,7.017711106139083554e+00,1.463199165256957457e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.336220362126253391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.324785302500256279e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-3.440147125552295737e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.936227471661184696e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.519275831135999510e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.316864381439095411e+01,2.862361160192459408e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.676786636583575962e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.118848778100959507e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.194575000830607436e+01,8.609623946261208971e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.873659739400694235e+01,0.000000000000000000e+00,4.708725984118785846e+00,1.065354533455357178e+01,4.588346388971949352e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.190988739983629863e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.120168734124071541e+01,2.718351591594856953e-01
2.614967017334021815e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.623739364449397815e+00,4.603895397830755520e+00,1.008887084205471218e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.453069358740859407e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.815685115212801648e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.750010760141716748e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.739749297507472647e+00,1.194575000830607436e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.586672274525320425e+01,0.000000000000000000e+00,1.838851335365049522e+00,1.065354533455357178e+01,3.153409064595081546e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.321114091229893095e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.120168734124071541e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.373410896965413386e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.835295077065267622e-01,2.572970524007575222e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.435551055173476165e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.296626525674830832e+00,3.118271853281503425e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.228066397679304345e+01,0.000000000000000000e+00,1.448031072053145074e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.695161657780245790e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.040904654465151324e+01,9.305368420780115457e+01,1.170125121840401761e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,3.070955448806320121e+01,2.718351591594856953e-01
0.000000000000000000e+00,3.467867142507640388e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.417041734463650116e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.187096373330641441e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.780586309604712980e+00,2.447091557964964181e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-4.560533806585400640e+00,-1.000000000000000000e+00,0.000000000000000000e+00,5.800430276223355719e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.166666666666666685e-01,-2.666666666666666630e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.083333333333333481e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.499999999999999778e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.166666666666666435e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.833333333333333592e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.932829532171691289e-01,2.049066246228287369e+00,4.919074673118220886e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.116115747410770176e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.243727403702394929e-01,2.573487916927175334e+01,1.536279120341425042e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-3.894854160437111190e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,2.490927048504453722e+01,0.000000000000000000e+00,-4.856878788702530536e-01,0.000000000000000000e+00,2.622133724775962449e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.466430170078197825e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.782314404545083830e+00,3.196219679053288587e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.878462500339794006e-01,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.141118692291660963e+00,1.103946140393798458e+01,1.325656708438669540e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.778249562798452388e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.532706300232872021e+00,5.017584110328829894e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.573313036308116075e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.511827004104710959e+01,2.340486313099736293e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.708509255987169340e+01,0.000000000000000000e+00,7.460214206105417745e+00,1.782314404545083830e+00,4.377830483594748046e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.942476961970260874e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.660912822464457150e+00,-7.355820573261516948e+00,1.281206093767596421e+01,2.277657479932740259e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.856352010997673929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.528321340225001990e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,8.865899832627208710e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,1.050620463750781575e+01,1.181827140022290479e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.077382408640733580e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.481420066871449670e-01,2.340442275803952654e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,6.133138065077337053e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.059493389875046709e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.216967497576137092e+00,0.000000000000000000e+00,6.134846095994055837e+00,1.424984822536946893e+01,2.478219887460243953e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.617108851858899854e+00,-6.282901115430269634e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
1.291398229446996671e-01,0.000000000000000000e+00,3.629953659258920329e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.071160244918709203e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.841214883785700529e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.240063351899197031e+00,1.791322067912053129e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.851265154213993291e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.126614007245387761e+01,8.561080379414624630e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.684339828699010866e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.313752981429174405e+00,4.321356771315729617e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.459973702050169564e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.078010967833316514e+00,-5.184440155489711266e-01,0.000000000000000000e+00,5.390077730548405555e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.160132369415396880e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.650490090177736846e+00,1.906462523231175865e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.956715258393625589e+00,-1.000000000000000000e+00,0.000000000000000000e+00,3.275613667871802442e-02,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.154816103514828640e+01,1.352831706852964366e+01,5.136991328458423212e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.218311269379581674e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.059000462119770525e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.740710033435724835e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.322524649623896487e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.025898123949065877e+00,3.824924565743333282e+00,1.245951597808231881e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.196321067095389523e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.097638723306758379e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,7.870666656311041898e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.813128958599505225e+01,8.190875852882811614e+00,3.203218754813747893e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.280224218700446670e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.898671179130309028e+00,1.199665620101303887e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,4.124068058462681563e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.782314404545083830e+00,-4.856878788702530536e-01,5.059096963601271923e+00,8.153478130861445905e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.244180009242395357e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.929950797836191967e+01,1.212838774567102540e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,2.519711673507851657e+01,0.000000000000000000e+00,-4.856878788702530536e-01,0.000000000000000000e+00,2.670108099781625910e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.476025045079330589e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.590416904522431008e+00,3.234599179057819640e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,9.594875001132646686e-02,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.660912822464457150e+00,-3.364286296789626984e+00,1.361036779297034194e+01,2.098038437491505093e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.636817625791719877e+01,0.000000000000000000e+00,1.397036996765161687e+00,0.000000000000000000e+00,4.430649414195232083e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.879299752630005038e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.878598417919373542e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.623739364449397815e+00,0.000000000000000000e+00,2.870008426889933961e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.331177529501665902e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.578974154517145401e+00,1.129810047631560721e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.232014328733278319e+00,-1.000000000000000000e+00,2.975078756686389880e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,2.263319922798814687e+01,4.660912822464457150e+00,-1.418058009622964555e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.919379128496479581e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.942247261260771296e+01,9.937698099872237378e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,4.230107103052709050e+01,2.718351591594856953e-01
1.070248418501877552e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.186213297399314115e+01,0.000000000000000000e+00,1.265575572115926128e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.342581036002625083e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.815070541223801959e+00,5.220534816258849276e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.169704748183558607e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.856878788702530536e-01,2.385625356783646289e+00,5.480006524043820271e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.210761614157175003e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.863114007665751615e+01,1.591580585532932801e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,8.911572022725419151e-01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.978416288362736808e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.187401459754804733e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.806534917226194192e+00,2.589593470519476881e+01,1.839448038709326738e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.024220512681110140e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.296626525674830832e+00,1.023213363416424215e+01,1.154420039687933297e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.095653808863638368e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.395256476472667018e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,6.955351075108054282e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.341655113672402422e+00,1.229092704850445372e+01,2.130605195676008634e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.167325051422150928e+01,0.000000000000000000e+00,2.048372160455233182e+00,-3.872371580540227232e+00,3.085580957040983563e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.530634916320076755e+00,-1.413671496271327710e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
5.110408986452154245e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.986153135200352970e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.710566650844466352e+00,2.323062076695153522e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-3.050936681227272906e+00,-1.000000000000000000e+00,7.936227471661184696e-01,5.936787870296990732e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.116189595962341796e+00,3.181834162430568824e+00,1.229092704850445372e+01,1.850950426328141418e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.057037026969068094e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.896557660767843601e+00,2.619489674794537848e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-9.475802140248820171e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.660912822464457150e+00,-1.418058009622964555e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.410499179963936456e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.678927338461956609e+01,6.919938202807151129e+01,1.508879948532543125e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.966787180253894007e+01,2.718351591594856953e-01
0.000000000000000000e+00,9.178967207618633772e-03,4.660912822464457150e+00,0.000000000000000000e+00,1.418058009622964555e+01,1.967705076974655753e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.382153568742581129e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.878598417919373542e+00,3.445188970741475742e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
6.365371372133271421e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.563213000969545519e+00,9.171906289359466058e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.082156400358822346e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.015640488940839603e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,4.583056967588188257e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.856878788702530536e-01,1.034352828444831118e+01,1.343790945170848339e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.210761614157175003e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.863114007665751615e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,7.957902927664664006e+00,8.911572022725419151e-01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.018976359402325116e+00,1.229092704850445372e+01,2.074188345520609644e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.015179917120480368e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.291794655720771345e+00,2.619489674794537848e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-1.784722410996638198e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.856878788702530536e-01,0.000000000000000000e+00,7.755269071501707856e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.508945642029340561e+00,0.000000000000000000e+00,6.443202308786618815e+00,1.438087277208434145e+01,2.609468698181422752e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.925465064651461944e+00,-6.299279183769629142e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.259309901142613874e+01,6.991251438461050682e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.087284910430314966e+01,0.000000000000000000e+00,6.197628691294932324e+00,1.440816955264993915e+01,5.009123240999991111e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.679891447159775453e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.262585514810485599e+01,2.718351591594856953e-01
5.720888022733783274e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.918729651570057371e+00,7.936227471661184696e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.372173907588592101e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.733800192793858663e+00,3.531227168460430477e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.167237381098255788e+01,2.718351591594856953e-01
2.243727403702394929e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.932829532171691289e-01,9.646322070296571738e+00,1.274070323755674572e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.107701769646886092e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.579097235436431390e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-3.894854160437111190e-01,-1.000000000000000000e+00,7.372883083698045681e+00,0.000000000000000000e+00,2.718351591594856953e-01
8.109386468045777230e-01,1.946549958771667477e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.980156033381357483e+00,2.454003678835820779e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.343688440662915262e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.080398872790206610e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.428439394351265268e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.856878788702530536e-01,1.511827004104710959e+01,2.413339494930274398e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.732793649930681923e+01,0.000000000000000000e+00,7.703058145540544466e+00,1.782314404545083830e+00,4.499252453312311673e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.185320901405388483e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,9.889544879984777381e+00,1.120161164269986642e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.043123533222787103e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.271924524968059345e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.740710033435724835e-01,-1.000000000000000000e+00,6.064620314241444099e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,8.274831009142722849e+00,0.000000000000000000e+00,3.900897962142423570e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.035695241072480322e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.341182233760114606e+01,2.051454997689400983e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-3.214598001105462899e+00,-1.000000000000000000e+00,0.000000000000000000e+00,7.530768342077363897e+00,2.718351591594856953e-01
0.000000000000000000e+00,1.981060338344161309e+01,0.000000000000000000e+00,4.054693234022888615e-01,2.385625356783646289e+00,2.529060990748543247e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.360943630449162356e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.074362320022471806e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-4.455786011362709576e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,1.913751461113980312e+01,0.000000000000000000e+00,-1.978416288362736808e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.171536820072308061e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.194404952836599776e+01,4.577648354038111478e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.016173512382091459e+01,2.718351591594856953e-01
0.000000000000000000e+00,9.896612027799675526e-02,3.689537064723951598e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.100569947717037422e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.900798289250731798e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.359230162829259569e+00,1.796283107257092482e+01,3.017370266670291179e-02,0.000000000000000000e+00,-1.482262755864843573e+00,-5.876070350939190057e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
1.106339443034471071e+00,0.000000000000000000e+00,3.689537064723951598e+00,0.000000000000000000e+00,1.285848014491285163e+01,1.896642341538636600e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.281863817175204368e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.499249982083591615e+00,3.290485028060802364e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
