M_pime_e,M_arg__L_e,M_pi_e,M_h_e,M_ala__L_e,M_val__L_e,M_fe2_e,M_fe3_e,M_ala__D_e,M_glc__D_e,M_h2o_e,M_his__L_e,M_ile__L_e,M_leu__L_e,M_met__L_e,M_o2_e,M_so4_e,M_thm_e,objective
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,0.000000000000000000e+00,-2.890338037733333111e+08,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.027144483333333046e+05,-1.374585679066666663e+08,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-7.796510574999999953e+05,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.244109589041096342e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.821917808219178028e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-4.428862500203216448e+06,-1.544371666666666570e+05,-7.151473403530162759e+06,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-9.513333333333332848e+04,-2.118177860680485610e+06,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.025894175985600799e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-7.807767425854058936e+06,-4.633115000000000000e+05,-1.347646252470372245e+07,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-1.407681774397707777e+06,-2.965305725602292456e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-8.799817651456350461e+06,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-2.335436598125801235e+07,-4.633115000000000000e+05,0.000000000000000000e+00,-2.854000000000000000e+05,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.467100064102564007e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.075553861550681107e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-1.577321276672154665e+06,-1.544371666666666570e+05,-3.323275522235407960e+06,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-9.513333333333332848e+04,-1.710455555555555620e+05,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.659336676721511409e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
0.000000000000000000e+00,-1.002910000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.080800000000000000e+04,-1.241300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.109700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.000000000000000000e+00,-2.507961937764592003e+06,-4.633115000000000000e+05,-3.512665456998566631e+06,-2.854000000000000000e+05,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.099852000000000000e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.000289944363145530e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-9.258347002260928974e+06,-1.544371666666666570e+05,0.000000000000000000e+00,-9.513333333333332848e+04,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.670590099726776127e+06,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-2.998815738440915477e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,-6.047313902447503991e+06,-9.589590531358642504e+06,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.297702931184814312e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-1.969469912076389045e+07,-1.544371666666666570e+05,-3.827372516666666418e+07,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-9.513333333333332848e+04,-8.297942222222222481e+05,-3.595962339006944746e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-5.179151201736110961e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-6.105853080625000410e+06,-4.633115000000000000e+05,0.000000000000000000e+00,-4.823148888347221911e+07,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.131366666666666861e+05,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.227128867920138873e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-2.498930274520833418e+07,-1.544371666666666570e+05,-5.046820722222222388e+07,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-1.797553000000000000e+06,0.000000000000000000e+00,-4.857256273562499881e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.220873496180555667e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.830000000000000000e+02,0.000000000000000000e+00,-1.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,0.000000000000000000e+00,-1.002639619166666716e+08,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.131366666666666861e+05,-7.163841833333332837e+07,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.600750000000000000e+04,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-9.964201205555556342e+06,-1.544371666666666570e+05,0.000000000000000000e+00,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-9.513333333333332848e+04,-9.716938233333332464e+06,-1.681755541111111268e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-5.335833333333333030e+03,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-1.000000000000000000e+00,-8.883333333333332848e+04,-1.544371666666666570e+05,-4.625541255555555224e+07,-4.754207072833333164e+07,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.710455555555555620e+05,-4.405109517583333701e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.994010818055555574e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-4.485283000000000000e+06,-4.633115000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-2.854000000000000000e+05,-1.315843621666666716e+08,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.600750000000000000e+04,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,0.000000000000000000e+00,-9.347092067827074230e+07,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.382631241098975763e+07,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-9.903301333133725449e+06,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-4.889069902919984423e+06,-4.633115000000000000e+05,-1.107197217614713684e+07,-7.291827637466818560e+05,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.633819677664012415e+05,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.182427955821008794e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-3.531452011011935025e+07,-4.633115000000000000e+05,-5.981668799384072423e+07,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-2.854000000000000000e+05,-2.328284346367051825e+07,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.041855589644883387e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-7.321285000000000000e+05,-4.633115000000000000e+05,-5.794082621875000186e+06,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-8.261396540625000373e+06,-1.232515370447916687e+08,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-9.700775203124999534e+05,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-9.964201205555556342e+06,-1.544371666666666570e+05,0.000000000000000000e+00,-9.513333333333332848e+04,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.716938233333332464e+06,-1.681755541111111268e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-5.335833333333333030e+03,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-2.556758265109866392e+06,-4.633115000000000000e+05,0.000000000000000000e+00,-2.854000000000000000e+05,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.099852000000000000e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.027027407623870485e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-8.883333333333332848e+04,-1.544371666666666570e+05,0.000000000000000000e+00,-1.163637180833333284e+08,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.621849166666666861e+05,-5.488033391666666418e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-5.335833333333333030e+03,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-1.000000000000000000e+00,-8.883333333333332848e+04,-1.544371666666666570e+05,-9.380567041198501829e+04,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-1.206533666666666744e+06,-3.790569082896379381e+07,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-5.752620842696629697e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-6.670803986562500149e+07,-4.633115000000000000e+05,-1.294310118750000000e+08,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-2.854000000000000000e+05,-3.116542812500000000e+06,-1.219424445656249970e+08,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-9.700775203124999534e+05,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-8.883333333333332848e+04,-1.544371666666666570e+05,-9.638010499999999593e+04,-1.383038277777777752e+06,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.212947578388889134e+07,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.994010818055555574e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-7.321285000000000000e+05,-4.633115000000000000e+05,0.000000000000000000e+00,-8.450152848287036642e+06,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.099852000000000000e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-7.829233181446759030e+06,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-1.558222806962343166e+06,-1.544371666666666570e+05,-3.330919898778895382e+06,-9.513333333333332848e+04,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.083317840152873105e+05,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.778191970190911088e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
0.000000000000000000e+00,-1.071992300288739264e+00,0.000000000000000000e+00,-7.589027911453321007e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.903753609239653422e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.071992300288739264e+00,0.000000000000000000e+00,-7.589027911453321007e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.903753609239653422e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.000000000000000000e+00,-7.321285000000000000e+05,-4.633115000000000000e+05,-1.088984988798498176e+07,-1.512894069110693969e+07,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.099852000000000000e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-8.368173959776109084e+06,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-4.564923704582625069e+05,-4.633115000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-2.928568518166949973e+06,-2.670451340682423208e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.007256210373039730e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-7.321285000000000000e+05,-4.633115000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-8.387796500000000000e+06,-1.306306221666666716e+08,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.600750000000000000e+04,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-5.751386832605413161e+06,-4.633115000000000000e+05,0.000000000000000000e+00,-1.432851098471368430e+06,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.241187484153928049e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
